Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Pop_Pct,Series_Complete_5PlusPop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,month,year,day_of_week,YearMonth,is_segmented_outlier,quarter,dayofyear,dayofmonth,weekofyear,season,holidays,holiday_season,vax_announcement,Additional_Doses_Vax_Pct_1_hr_lag
2023-05-10,19,BP2,421090,16200,172520,199110,0,0,0.0,0,0,0,347809,347807.0,347807,347807,11923,14831,156523,166572,38.0,0,0.0,0,0,0,347809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150,57154,70451,0.0,14149,57154,70451,0.0,14149,57154,70451,0.0,201,1838,1783,0.0,37.8,37.8,54.9,70.6,31607.0,21350.0,643.0,23.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,48.8
2023-05-10,19,MP,152250,3700,28020,108950,0,293630,316515.0,360014,422037,4055670,118647,117751.0,108250,95339,10096,1399,15548,96661,9.0,228823,244794.0,255971,264280,268940,118873,90.4,95.0,95.0,95.0,87.9,84.9,91.3,93.8,95.0,84.1,1184,5308,37506,3.0,1184,5270,33219,3.0,1184,5269,28022,3.0,120,508,2528,0.0,54.5,62.0,74.9,81.7,4433.0,19335.0,217.0,0.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,37.8
2023-05-10,19,US,984444295,31552000,313437660,505345015,0,296511,315259.0,347222,381249,1796690,676728782,672207981.0,648276706,607682588,184147668,19007537,232147784,366979906,890835.0,203829,215268.0,228653,235339,336085,676728782,81.4,85.8,90.5,92.3,95.0,69.5,73.5,77.6,79.1,94.4,17184924,79954920,132840526,249590.0,17179600,79268171,123258331,234106.0,17151131,79155011,107781809,214552.0,2371269,24543565,24707255,82833.0,51.4,54.2,65.9,73.9,48960846.0,67821377.0,1569648.0,79171.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,54.5
2023-05-10,19,IH2,4122405,111800,1529280,1950935,0,197925,0.0,0,0,0,2570629,2553859.0,2439831,2228916,480149,42019,1098589,1250127,1168.0,123421,0.0,0,0,0,2570629,56.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,0.0,0.0,39330,410584,469433,74.0,39302,409290,424984,70.0,39257,408830,345266,70.0,3509,84068,61159,5.0,37.8,39.3,47.8,55.6,155152.0,189805.0,2526.0,294.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,51.4
2023-05-10,19,MS,7252325,235400,2600260,3695395,0,243682,259691.0,287628,318424,1490120,4307637,4300704.0,4208381,3979870,1336695,95796,1648142,2353860,4753.0,144739,154000.0,166905,174742,274648,4369750,61.8,65.7,70.9,73.4,93.9,53.8,57.3,61.9,64.2,86.3,88635,603750,905275,2028.0,88610,602792,866638,1961.0,88507,602290,770216,1805.0,17913,212705,188513,701.0,41.3,43.7,57.3,67.1,298218.0,353557.0,8584.0,1091.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,37.8
2023-05-10,19,IL,38328915,1185600,11169140,19851535,0,302474,321420.0,353659,388970,1875900,26859342,26634969.0,25513199,23826876,6957565,689550,8560137,14943920,39381.0,211961,223356.0,235409,241800,340518,27177447,79.2,83.3,86.9,88.3,95.0,71.5,75.4,78.7,79.9,91.3,630999,2931870,5461252,12232.0,630934,2896140,4994533,11668.0,628247,2887475,4347267,10982.0,84253,830085,946817,4065.0,57.2,60.9,73.7,82.7,2005757.0,3117161.0,56765.0,3426.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,41.3
2023-05-10,19,KS,8356725,262700,2757140,4161795,0,286846,306333.0,340855,377609,1757510,5387922,5343759.0,5147540,4814170,1591481,139593,1863930,2904760,10770.0,184941,195887.0,209958,217534,334705,5513845,76.5,81.0,86.2,88.5,95.0,65.6,69.6,74.3,76.3,95.0,128658,668708,1103989,2591.0,128640,663964,1025245,2406.0,128503,663364,894374,2182.0,18774,215089,228030,753.0,49.2,52.0,64.6,73.3,383350.0,543997.0,11676.0,897.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,57.2
2023-05-10,19,MH,162240,12800,74500,53540,0,208693,234458.0,282801,341349,4347270,101838,97824.0,86362,73956,4741,3101,67109,24980,5.0,130997,141368.0,150538,155602,127036,101894,57.5,60.7,61.8,61.8,43.6,46.4,50.6,53.4,54.8,39.2,2998,23407,9639,5.0,2994,22322,5306,5.0,2983,22271,803,4.0,123,1304,36,0.0,48.8,59.8,72.6,75.3,13780.0,3724.0,79.0,0.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,49.2
2023-05-10,19,FL,61526685,2477700,20028720,31997745,0,286467,302521.0,329090,356722,1368070,42267369,42170603.0,41250721,39182461,14562698,1510770,14694355,23414392,192600.0,196796,207349.0,220639,227174,323807,42135244,82.9,87.3,92.5,94.4,95.0,69.7,73.5,77.9,79.6,94.4,1390396,5035711,8481988,55012.0,1389501,5018928,8109975,51313.0,1388446,5016069,7278286,48610.0,216806,2027478,1975964,23885.0,44.0,46.2,58.4,66.4,2740972.0,3716581.0,110742.0,15161.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,48.8
2023-05-10,19,MO,15654225,441000,5140460,7967645,0,255062,271334.0,298989,328398,1473980,10509024,10436670.0,10127536,9580236,3273905,254304,3452340,5870423,2741.0,171228,180899.0,193432,200977,308267,10491947,69.6,73.4,78.0,80.3,95.0,59.2,62.7,66.7,68.7,88.8,241564,1228694,2154013,1468.0,241530,1220748,2029344,1372.0,241269,1219788,1813580,1051.0,40411,428148,474238,237.0,47.7,50.0,62.0,71.5,684253.0,1030310.0,18279.0,315.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,44.0
2023-05-10,19,GU,387180,25100,99980,232940,0,229795,253455.0,294846,338019,2410680,400123,399081.0,379349,342458,59245,13936,119907,246738,899.0,237477,261245.0,288883,298975,368875,400828,94.9,95.0,95.0,95.0,95.0,86.0,94.8,95.0,95.0,95.0,11652,41446,91487,293.0,11649,41322,83461,289.0,11640,41295,68784,287.0,671,6987,9390,73.0,54.8,59.9,75.9,82.7,28755.0,48886.0,1825.0,27.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,47.7
2023-05-10,19,VT,2588940,74200,831220,1244690,0,414902,435155.0,469905,507651,2070510,1762563,1741061.0,1665408,1563668,543423,54522,602104,886574,944.0,282467,292642.0,302279,306611,434603,1733018,95.0,95.0,95.0,95.0,95.0,86.1,89.3,91.2,91.7,95.0,48219,190712,295627,311.0,48205,187325,266442,311.0,48135,187230,232166,289.0,2710,64980,66117,157.0,66.8,69.7,79.1,85.4,145426.0,208941.0,4640.0,50.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,54.8
2023-05-10,19,CT,11881825,355100,3940280,5856215,0,333264,351162.0,382551,418692,1885270,9040989,8979810.0,8655595,8083479,2487123,252823,3075448,4786944,1386.0,253584,265394.0,278678,284845,394629,9093385,95.0,95.0,95.0,95.0,95.0,83.2,87.1,90.7,91.7,95.0,234132,1005659,1721491,546.0,234048,993380,1588458,538.0,233933,992785,1375113,420.0,22935,258461,372814,112.0,55.7,59.2,69.7,76.5,724625.0,909446.0,18415.0,103.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,66.8
2023-05-10,19,OH,31703485,1014000,10088440,16355895,0,271223,288259.0,317013,347966,1549290,21104771,20953686.0,20307727,19234406,6672444,639003,7247700,11254634,25125.0,180551,190518.0,203063,211110,326070,20997936,65.9,69.5,73.5,75.6,94.8,60.7,64.1,67.9,69.9,89.6,562018,2468333,4034224,6534.0,561993,2449962,3768047,6394.0,561696,2448652,3350292,6150.0,92038,827372,911928,2745.0,56.8,59.6,71.3,80.1,1635859.0,2329416.0,61349.0,1620.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,55.7
2023-05-10,19,NJ,29637655,1015900,9139940,15503585,0,333675,354200.0,389029,426833,2008600,19826065,19716033.0,18992682,17720714,4884208,585911,6898332,10829193,616.0,223211,235626.0,249301,255209,331013,20420719,94.9,95.0,95.0,95.0,95.0,79.3,83.8,88.0,89.2,95.0,524516,2429026,4078285,633.0,524414,2406964,3769143,613.0,524092,2405390,3264801,585.0,94002,668041,676916,112.0,52.1,55.4,65.4,72.7,1505605.0,2095971.0,69109.0,179.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,56.8
2023-05-10,19,DD2,7782150,210800,2346340,4629770,0,0,0.0,0,0,0,9424723,9397339.0,9203945,8682623,895341,332106,2994321,5842943,54224.0,0,0.0,0,0,0,9424723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323367,1124379,2271763,13258.0,323332,1121290,2198731,12711.0,322958,1119933,1993321,11346.0,10696,86853,158428,841.0,28.2,29.0,39.8,41.7,351686.0,687591.0,6721.0,6399.0,5,2023,Wednesday,2023-05,True,2,130,10,19,spring,Normal day,False,False,52.1
2023-05-10,19,TN,17172490,533400,5670340,8759050,0,251458,267461.0,294273,322844,1501890,11323319,11280878.0,11021005,10496164,3532810,271258,4043812,6190827,78677.0,165808,175699.0,188859,197329,308976,11147701,64.6,68.4,73.1,75.6,94.6,56.4,59.9,64.1,66.3,86.8,240854,1363916,2228728,14901.0,240791,1358088,2123797,14688.0,240510,1357082,1915930,14345.0,36312,492474,456538,7110.0,48.2,50.5,62.9,72.5,763744.0,1065037.0,23420.0,5771.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,28.2
2023-05-10,19,CA,121107865,3785200,37596780,63095065,0,306507,326186.0,359944,395550,2074430,88487852,87770511.0,84209216,78293473,20318668,2316380,29969011,47837774,13076.0,223951,236397.0,250278,255714,348035,88991855,85.1,89.6,94.0,95.0,95.0,74.9,79.1,83.1,83.9,93.2,2089758,10126930,17303969,4737.0,2088985,10002432,15857123,4609.0,2081404,9973403,13618886,4273.0,201868,2735224,2502477,1292.0,59.0,62.7,74.0,81.5,7155296.0,10063944.0,237864.0,1140.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,48.2
2023-05-10,19,MT,2714785,106500,952100,1267535,0,254008,269425.0,295858,323116,1315070,1870288,1860918.0,1807283,1716298,650230,62623,712368,919429,2632.0,174993,184684.0,196958,204275,314977,1881502,68.4,72.1,76.2,78.3,95.0,59.3,62.7,66.5,68.3,89.4,56251,247643,328256,647.0,56238,246291,306900,634.0,56150,246085,271319,611.0,10227,88904,85207,270.0,52.8,55.4,66.6,74.4,152797.0,175822.0,5340.0,461.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,59.0
2023-05-10,19,IN,18989660,634000,5571300,10052520,0,282071,300761.0,332858,367714,1749000,11201087,11150800.0,10805706,10195732,3437978,318269,3752983,6321772,42718.0,166380,176608.0,189406,197429,316647,11213440,64.6,68.4,72.8,75.1,95.0,57.9,61.6,65.8,68.0,89.9,291511,1306118,2283808,10405.0,291466,1300129,2150070,10251.0,291154,1299338,1910779,10023.0,31657,476698,463298,4379.0,51.2,53.8,65.9,75.4,752783.0,1215921.0,23304.0,3312.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,52.8
2023-05-10,19,NY,61302975,1964500,18769880,32657655,0,315125,334503.0,365481,397419,1859840,45177512,44905087.0,43358022,40751830,11021128,1461349,15024429,25120805,48869.0,232233,245027.0,258496,264189,334364,45177107,94.7,95.0,95.0,95.0,95.0,81.0,85.6,89.7,90.8,95.0,1275120,5249161,9198431,15078.0,1274868,5201478,8551670,12527.0,1273721,5196832,7531873,10397.0,188635,1493924,1510249,2941.0,49.1,51.9,63.6,71.5,3159576.0,4453250.0,120323.0,2628.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,51.2
2023-05-10,19,AL,12349530,402500,4797960,5848060,0,251868,267954.0,294958,323720,1453170,7018011,6999031.0,6860641,6526261,2246025,179930,2881085,3572643,937.0,143132,151861.0,163860,171074,264289,7168715,65.1,69.1,74.2,76.9,95.0,53.3,56.6,61.0,63.3,85.3,168907,1065379,1373633,1077.0,168891,1064614,1319201,1068.0,168787,1063775,1182482,1056.0,37228,383842,303534,530.0,39.9,41.8,53.6,63.2,499226.0,526002.0,16442.0,285.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,49.1
2023-05-10,19,VA,26823665,803400,8071900,14050785,0,314259,334041.0,367097,401872,1973920,19608172,19432204.0,18597260,17349594,4957451,510191,6274226,10931980,16927.0,229724,241994.0,254514,259932,364812,19833207,91.3,95.0,95.0,95.0,95.0,76.8,81.0,84.6,85.4,95.0,463449,2123693,3944635,6298.0,462503,2101291,3611947,5558.0,460897,2094537,3140258,4742.0,73917,615359,638431,1314.0,53.5,56.7,68.9,78.0,1365633.0,2095836.0,46177.0,2022.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,39.9
2023-05-10,19,MD,22359840,616400,6422360,11814000,0,369848,393400.0,433088,474631,2330620,14722268,14577162.0,13938360,12954316,3637887,371142,4782619,8029436,26318.0,243517,256471.0,269972,274981,379185,14869365,92.1,95.0,95.0,95.0,95.0,80.0,84.3,87.9,88.6,95.0,331700,1603465,2878693,6961.0,331498,1578648,2623257,6370.0,331255,1577137,2259956,5245.0,55660,451688,445353,1556.0,57.0,60.3,72.6,80.4,1084785.0,1630948.0,36740.0,2081.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,53.5
2023-05-10,19,AR,8373210,265400,3075220,4016440,0,277460,295942.0,327431,361280,1598300,4874091,4854485.0,4717675,4435479,1506049,126446,1929129,2469694,4886.0,161511,171577.0,184482,191378,287479,4926045,70.1,74.4,79.5,81.6,95.0,57.0,60.6,65.0,66.8,84.2,116115,692737,907437,1501.0,115983,690739,853152,1389.0,115530,689347,741263,1287.0,15969,246318,178052,593.0,44.7,47.3,60.2,70.4,359606.0,397274.0,10348.0,676.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,57.0
2023-05-10,19,HI,4677910,124900,1504020,2369320,0,330391,351550.0,386250,419166,1742580,3530357,3506419.0,3366686,3153134,1001776,71635,1170728,1953633,1323.0,249342,263511.0,277984,282538,373173,3565376,91.7,95.0,95.0,95.0,95.0,81.7,86.4,90.2,90.5,95.0,66374,381407,705642,371.0,66343,379087,646941,321.0,66153,378146,565673,276.0,11855,113882,132255,38.0,59.9,63.7,77.6,85.0,288991.0,397511.0,6542.0,258.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,44.7
2023-05-10,19,OK,9702330,342300,3591280,4611140,0,245196,262123.0,291780,322902,1527610,6773461,6752479.0,6583778,6207317,1994224,158040,2523208,3591243,13890.0,171178,182429.0,197995,206585,313986,6755643,74.9,79.7,86.1,89.2,95.0,60.6,64.7,70.0,72.3,93.6,147867,903123,1344055,2812.0,147846,899117,1276047,2638.0,147745,898362,1124356,2414.0,20972,300014,272610,752.0,41.9,44.2,57.3,66.8,442509.0,548458.0,12566.0,2302.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,59.9
2023-05-10,19,NH,5121800,189000,1454740,2624840,0,376683,395173.0,427326,463739,2017540,2983122,2965331.0,2883057,2721160,914147,90682,1006113,1545932,555.0,219394,228791.0,240542,246380,360093,2992518,88.5,92.2,95.0,95.0,95.0,72.3,75.4,79.0,80.7,95.0,80760,360039,539484,235.0,80748,357356,507925,210.0,80715,357093,453066,178.0,15864,107465,133985,71.0,55.4,57.7,67.0,74.4,211019.0,324658.0,8110.0,114.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,41.9
2023-05-10,19,AZ,19959120,621000,6493460,10188940,0,274212,291420.0,321607,353980,1525190,14647405,14571101.0,14021892,13071728,4465401,388176,5190480,7818595,60040.0,201236,212750.0,225939,231831,341226,14275324,78.4,82.7,86.9,87.9,95.0,66.2,70.2,74.1,75.2,90.8,344838,1741525,2713454,13868.0,344577,1732643,2504496,13608.0,344193,1731081,2150568,13300.0,51950,577027,552338,6828.0,50.2,53.1,65.4,72.2,1013778.0,1369779.0,28858.0,5791.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,55.4
2023-05-10,19,MI,29638290,967800,9925120,14452250,0,296773,314618.0,344832,377898,1678840,18769116,18642433.0,18057078,17096779,5835911,473397,6666056,9825119,6302.0,187938,197894.0,210088,217990,330571,19160674,69.9,73.5,77.4,79.7,95.0,62.6,66.0,69.6,71.6,91.5,427325,2268951,3541302,2744.0,427289,2254010,3299991,2424.0,426949,2252600,2933380,1949.0,71651,809652,732755,864.0,58.8,61.7,72.1,80.1,1580891.0,2045916.0,49120.0,732.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,50.2
2023-05-10,19,AS,128480,600,25000,100770,0,271101,298028.0,348024,410021,3919460,115281,115255.0,102456,85719,9484,581,25359,87472,1284.0,243250,267351.0,277531,273557,289323,115736,95.0,95.0,95.0,95.0,95.0,89.7,95.0,95.0,95.0,91.4,586,9542,31731,636.0,586,9541,25634,634.0,585,9518,19220,629.0,28,1219,1732,17.0,58.1,70.8,79.6,80.5,4945.0,19731.0,2.0,4.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,58.8
2023-05-10,19,AK,2176065,86200,718520,1079425,0,297462,319791.0,357390,394528,2375930,1328221,1318313.0,1263881,1177565,288287,46364,470095,706582,1579.0,181564,193737.0,207576,213496,314765,1344688,73.2,77.9,82.9,84.7,95.0,65.3,69.8,74.4,75.9,89.5,42481,168085,265765,424.0,42477,166024,243865,411.0,42307,165543,210273,386.0,3734,44817,33336,97.0,49.8,52.4,68.1,78.5,99363.0,134873.0,3156.0,192.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,58.1
2023-05-10,19,MA,23747420,633500,7490080,11662830,0,344540,363380.0,394689,428677,2030850,18179748,17999996.0,17227811,16126195,4582382,409235,6252669,9308997,471.0,263761,275434.0,286331,291102,391880,18252547,95.0,95.0,95.0,95.0,95.0,84.5,88.3,91.1,91.8,95.0,386263,2069099,3353956,349.0,386233,2036359,3057479,338.0,384925,2029743,2671867,308.0,74766,559524,594623,87.0,56.9,59.6,68.9,75.4,1465402.0,1820267.0,27858.0,90.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,49.8
2023-05-10,19,NM,6176205,190600,2020200,3002385,0,294550,312586.0,345535,381014,1635620,4750638,4720881.0,4542727,4243020,1367539,121648,1723536,2408481,18011.0,226563,238930.0,254148,261755,362160,4929968,94.9,95.0,95.0,95.0,95.0,75.5,79.7,84.1,85.5,95.0,112089,596914,867224,3343.0,112070,593008,795234,3284.0,111920,592334,677571,3191.0,21562,178602,179986,1409.0,54.8,57.9,67.3,72.6,355748.0,499539.0,11154.0,927.0,5,2023,Wednesday,2023-05,False,2,130,10,19,spring,Normal day,False,False,56.9
2023-05-03,18,DC,2750955,73200,795480,1425045,0,389792,416571.0,451158,476289,3149600,2137346,2106970.0,2023427,1929001,401912,44291,687280,1163291,5753.0,302848,319054.0,331843,333979,460154,2016588,95.0,95.0,95.0,95.0,95.0,91.2,95.0,95.0,95.0,95.0,45467,216525,377500,1453.0,45423,209871,345861,1154.0,45390,209565,313807,855.0,3215,49722,42695,220.0,51.4,53.5,67.4,76.7,130979.0,197054.0,2125.0,510.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,54.8
2023-05-03,18,CA,120813275,3785200,37596780,63095065,0,305762,325392.0,359069,394588,2069390,88366823,87653520.0,84094978,78181908,20237159,2316348,29968333,47836620,13054.0,223644,236081.0,249939,255350,346639,88871380,85.0,89.6,94.0,95.0,95.0,74.9,79.1,83.1,83.9,93.2,2089730,10125362,17300651,4729.0,2088957,10001203,15854879,4605.0,2081376,9972194,13616851,4269.0,201863,2734643,2501722,1291.0,59.0,62.7,74.0,81.5,7151680.0,10057516.0,237858.0,1131.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,51.4
2023-05-03,18,NM,6161655,190600,2020200,3002385,0,293856,311849.0,344721,380117,1631770,4745214,4715657.0,4537673,4238104,1363932,121620,1723355,2408290,17781.0,226304,238666.0,253866,261451,361205,4924512,94.8,95.0,95.0,95.0,95.0,75.4,79.7,84.1,85.4,95.0,112083,596720,866944,3322.0,112064,592831,795027,3263.0,111914,592159,677374,3172.0,21562,178487,179878,1404.0,54.8,57.9,67.2,72.6,355549.0,499189.0,11152.0,913.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,59.0
2023-05-03,18,TN,17138600,533400,5670340,8759050,0,250962,266933.0,293692,322207,1498930,11316599,11274306.0,11014695,10490076,3528616,271243,4043666,6190457,78641.0,165710,175597.0,188751,197214,308609,11140938,64.6,68.4,73.1,75.5,94.6,56.4,59.9,64.0,66.3,86.8,240838,1363770,2228442,14890.0,240775,1357972,2123553,14681.0,240494,1356970,1915720,14340.0,36311,492418,456479,7110.0,48.2,50.5,62.9,72.5,763567.0,1064487.0,23420.0,5764.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,54.8
2023-05-03,18,MO,15623555,441000,5140460,7967645,0,254562,270803.0,298403,327755,1471090,10500295,10428335.0,10119458,9572437,3268434,254289,3452249,5870183,2737.0,171086,180754.0,193277,200813,307751,10483236,69.5,73.4,78.0,80.3,95.0,59.2,62.7,66.7,68.7,88.8,241549,1228504,2153490,1465.0,241515,1220577,2028969,1369.0,241254,1219617,1813251,1048.0,40411,428077,474128,237.0,47.7,50.0,62.0,71.4,683855.0,1029670.0,18278.0,312.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,48.2
2023-05-03,18,OR,14189365,466700,4482360,7060535,0,336421,355630.0,388987,423415,1852200,9382077,9309859.0,8966882,8438088,2685485,279637,3129643,4982008,24875.0,222443,233334.0,245818,251795,350549,9378764,82.0,85.7,89.5,91.0,95.0,72.7,76.4,80.1,81.3,94.4,250404,1037341,1762095,8135.0,250400,1031963,1630533,7843.0,249515,1028693,1439578,7233.0,52904,325407,343042,1969.0,59.1,61.5,72.8,80.5,726291.0,1058549.0,24705.0,2045.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,47.7
2023-05-03,18,NY,61173695,1964500,18769880,32657655,0,314460,333798.0,364711,396581,1855920,45140882,44869974.0,43324041,40719076,10998252,1461192,15023144,25118305,48417.0,232044,244836.0,258293,263977,333670,45140812,94.7,95.0,95.0,95.0,95.0,81.0,85.6,89.7,90.8,95.0,1275006,5248191,9196335,14929.0,1274755,5200696,8550092,12429.0,1273609,5196063,7530472,10336.0,188598,1493604,1509823,2938.0,49.1,51.9,63.6,71.5,3158258.0,4450868.0,120304.0,2595.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,59.1
2023-05-03,18,NE,5470070,152400,1647380,2905630,0,282777,303298.0,338200,375090,1750660,3819114,3791046.0,3644519,3409524,1115558,96439,1240679,2124440,10690.0,197431,210202.0,225331,233796,357027,3836113,73.7,78.3,83.1,85.3,95.0,66.5,70.9,75.4,77.4,95.0,90048,433791,758559,2563.0,90018,426990,699878,2447.0,89935,426606,609360,2213.0,7100,143218,146365,1064.0,55.8,58.9,72.2,80.7,265774.0,443502.0,7164.0,1209.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,49.1
2023-05-03,18,AZ,19916930,621000,6493320,10188940,0,273632,290804.0,320927,353232,1521970,14630900,14554737.0,14006180,13056629,4455276,388122,5190072,7817954,59650.0,201009,212511.0,225686,231563,340453,14258945,78.3,82.6,86.9,87.9,95.0,66.2,70.2,74.0,75.2,90.8,344804,1741247,2712759,13781.0,344543,1732385,2503914,13527.0,344159,1730824,2150052,13222.0,51944,576900,552188,6795.0,50.1,53.1,65.4,72.2,1013331.0,1368878.0,28853.0,5743.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,55.8
2023-05-03,18,FM,291840,12800,127940,115460,0,285223,314412.0,368755,437384,6064840,209225,201820.0,169672,143343,11738,13882,106479,71993,177.0,204481,217429.0,214389,214830,243932,210817,84.2,88.0,85.2,84.2,88.4,72.0,77.8,76.1,75.9,82.1,12825,36488,24064,83.0,12816,35210,12092,83.0,12788,35176,2597,83.0,1120,2673,155,2.0,57.0,64.8,72.0,72.8,22326.0,19172.0,516.0,11.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,50.1
2023-05-03,18,PW,52580,3800,30900,14390,0,244195,258087.0,282006,317072,2639560,51971,51842.0,49016,45216,5682,2365,37949,9397,249.0,241366,254464.0,262891,272665,285241,52374,95.0,95.0,95.0,95.0,94.6,86.2,91.0,93.4,95.0,91.3,2367,12785,3268,119.0,2367,12783,2153,119.0,2367,12782,689,119.0,227,1544,45,2.0,67.7,72.6,81.5,88.7,11051.0,1493.0,4.0,8.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,57.0
2023-05-03,18,MD,22298750,616400,6422360,11814000,0,368838,392325.0,431905,473334,2324250,14704163,14559940.0,13921836,12938352,3626031,371110,4782122,8028334,26211.0,243218,256168.0,269652,274642,377949,14851805,92.0,95.0,95.0,95.0,95.0,80.0,84.3,87.9,88.6,95.0,331678,1603087,2877890,6936.0,331476,1578364,2622682,6353.0,331235,1576857,2259456,5234.0,55657,451543,445161,1554.0,57.0,60.3,72.6,80.4,1084215.0,1629836.0,36736.0,2072.0,5,2023,Wednesday,2023-05,False,2,123,3,18,spring,Normal day,False,False,67.7
